id,wgt,ethnicity,racegroup,state,gender,education,nativity1,nativity2,legality,income1,income2,age1,age2,reg,vote,voteres,party,partycloser1,partycloser2,favorbo,favordt,favorhc,contact1,contact2,e1,e2,e3,e4,e5,e6,i1,i2,i3,i4,mi1,mi2,mi3,mi4,mi5,mi6,mi7,mi8,mi9,ma1,ma2,ma3,ma4,ma5,ma6,ma7,identity
0200000268,32593.2875564,NA,(5) African American,NY               ,(1) Male,"(2) Some schooling, no high school degree/GED",NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(2) Republican,NA,(2) Closer to the Democratic party,(3) Somewhat favorable,(2) Somewhat unfavorable,(1) Very unfavorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,(4) Somewhat disagree,(2) Somewhat agree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,NA,NA
0250000126,61094.4540562,NA,(5) African American,FL               ,(2) Female,(3) High school degree/GED,NA,NA,NA,"(2) $20,000 to $50,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(2) No,NA,(1) Democrat,NA,(1) Closer to the Republican Party,(4) Very favorable,(3) Somewhat favorable,(2) Somewhat unfavorable,(1) Yes,(1) Yes,(2) Somewhat agree,NA,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(4) Somewhat disagree,(1) Strongly agree,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,NA,NA
0250000186,11898.3281635,NA,(4) Black,LA               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(4) Very favorable,(4) Very favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000121,55444.4954097,NA,(5) African American,MI               ,(1) Male,(3) High school degree/GED,NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(1) Yes,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000377,14413.533772,NA,(5) African American,SC               ,(2) Female,(3) High school degree/GED,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(2) Somewhat agree,NA,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(2) Somewhat agree,(3) Neither,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,NA,NA
0200000119,26898.7819139,NA,(4) Black,FL               ,(2) Female,"(4) Some college, but no degree",NA,NA,(1) U.S. Citizen,NA,NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,NA,(3) Independent,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,NA,NA,(5) Strongly disagree,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000047,2144.7507984,NA,(5) African American,CA               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(4) Somewhat disagree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,(1) Strongly agree,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,NA,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,NA,NA
0250000056,13183.9218746,NA,(4) Black,CA               ,(2) Female,(3) High school degree/GED,NA,NA,NA,"(3) $50,000 to $75,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000248,8787.4934426,NA,(5) African American,MS               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,NA,NA,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0250000055,38952.6548899,NA,(4) Black,NY               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(1) Strongly agree,(3) Neither,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(3) Neither,(3) Neither,(3) Neither,(1) Yes,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,NA,NA
0250000008,34949.7469512,NA,(4) Black,FL               ,(1) Male,"(4) Some college, but no degree",NA,NA,(1) U.S. Citizen,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(5) No opinion,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,NA,NA
0250000257,7432.4088189,NA,(5) African American,CA               ,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(4) $75,000 to $100,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000080,22932.401941,NA,(4) Black,AL               ,(2) Female,"(2) Some schooling, no high school degree/GED",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(2) Somewhat unfavorable,(2) Somewhat unfavorable,(4) Very favorable,(1) Yes,(1) Yes,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(5) Strongly disagree,(5) Strongly disagree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000355,10557.6402886,NA,(5) African American,SC               ,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(4) Very favorable,(1) Yes,(1) Yes,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000152,32890.7529371,NA,(5) African American,NC               ,(2) Female,(3) High school degree/GED,NA,NA,NA,NA,"(1) Less than $50,000",(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,NA,NA
0250000075,2786.6874388,NA,(4) Black,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(1) Very unfavorable,(2) Somewhat unfavorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,NA,NA
0250000218,16543.1409267,NA,(4) Black,WI               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,NA,"(2) $50,000 to $100,000",(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(3) Independent,NA,(3) Closer to neither party,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(2) No,(2) No,(1) Strongly agree,NA,(2) Somewhat agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,NA,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,NA,NA
0200000009,27709.7819357,NA,(5) African American,MN               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,NA,NA
0300000405,53963.231701,NA,(4) Black,NY               ,(2) Female,(3) High school degree/GED,NA,NA,(1) U.S. Citizen,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(3) Somewhat favorable,(2) Somewhat unfavorable,(4) Very favorable,(2) No,(2) No,NA,NA,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,NA,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000303,42254.5175516,NA,(4) Black,NJ               ,(2) Female,"(4) Some college, but no degree",NA,NA,(1) U.S. Citizen,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(2) No,(2) No,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,NA,(1) Strongly agree,(1) Strongly agree,NA,NA,(5) Strongly disagree,NA,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,NA,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,NA,NA
0200000417,18133.7604464,NA,(5) African American,SC               ,(2) Female,"(2) Some schooling, no high school degree/GED",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(2) Somewhat unfavorable,(2) No,(2) No,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,NA,NA
0250000045,21494.6011688,NA,(4) Black,WI               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,NA,(2) Republican,NA,(2) Closer to the Democratic party,(3) Somewhat favorable,(3) Somewhat favorable,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(3) Neither,(3) Neither,(3) Neither,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,NA,NA
0250000159,109640.7327173,NA,(5) African American,MD               ,(2) Female,"(4) Some college, but no degree",NA,NA,NA,NA,NA,(1) Below age 35,(2) 25 to 34,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(2) No,(2) No,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,NA,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0250000241,19938.8149256,NA,(4) Black,NY               ,(2) Female,(3) High school degree/GED,NA,NA,NA,NA,NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,NA,NA,NA,NA,(2) No,NA,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,NA,(1) Yes,(2) No,(2) No,(2) No,NA,NA
0250000141,2144.7507984,NA,(5) African American,CA               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0250000224,22906.5908303,NA,(4) Black,FL               ,(1) Male,(3) High school degree/GED,NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(3) Somewhat favorable,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,NA,NA
0200000343,16129.5401726,NA,(5) African American,MA               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(1) Yes,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,NA,NA
0250000226,10275.8347143,NA,(5) African American,AL               ,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(4) Somewhat disagree,NA,(4) Somewhat disagree,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000205,12913.5434293,NA,(4) Black,FL               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,NA,"(3) More than $100,000",(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(2) Somewhat agree,(1) Strongly agree,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,NA,NA
0200000090,23644.0511005,NA,(4) Black,OH               ,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(2) Somewhat agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,NA,NA
0200000414,2144.7507984,NA,(5) African American,CA               ,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(4) Very favorable,(1) Yes,(1) Yes,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(4) Somewhat disagree,(5) Strongly disagree,(1) Strongly agree,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,NA,NA
0250000269,2144.7507984,NA,(5) African American,CA               ,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(3) Neither,(5) Strongly disagree,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,NA,NA
0200000261,11240.465872,NA,(4) Black,NY               ,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,(4) 50 to 64,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(1) Yes,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(4) Somewhat disagree,(4) Somewhat disagree,(2) Somewhat agree,(4) Somewhat disagree,(4) Somewhat disagree,(2) Somewhat agree,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,NA,NA
0250000195,8787.4934426,NA,(4) Black,MS               ,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,(3) 35 to 49,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(3) Somewhat favorable,(2) Somewhat unfavorable,(2) No,(2) No,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000362,22912.2351301,NA,(5) African American,TN               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,NA,NA
0250000150,34949.7469512,NA,(5) African American,FL               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,(1) U.S. Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,NA,(2) No,(3) Neither,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(3) Neither,(3) Neither,(3) Neither,(3) Neither,(3) Neither,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA,NA,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0200000395,33710.57397,NA,(4) Black,GA               ,(2) Female,"(2) Some schooling, no high school degree/GED",NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(2) No,(2) No,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
