"year","case_id","weight","weight_cumulative","state","st","cd","dist","dist_up","cong","cong_up","zipcode","county_fips","tookpost","weight_post","rvweight","rvweight_post","starttime","age","gender","party","race","familyincome","college_grad_prob","married_prob","pid3","pid3_leaner","pid7","ideo5","birthyr","race0","hispanic","educ","faminc","marstat","economy_retro","newsint","approval_pres","approval_rep","approval_sen1","approval_sen2","approval_gov","intent_pres_08","intent_pres_12","intent_pres_16","voted_pres_08","voted_pres_12","voted_pres_16","vv_regstatus","vv_party_gen","vv_party_prm","vv_turnout_gvm","vv_turnout_pvm","intent_rep","intent_rep_party","voted_rep","voted_rep_party","intent_gov","intent_gov_party","voted_gov","voted_gov_party","intent_sen","intent_sen_party","voted_sen","voted_sen_party","intent_rep_chosen","intent_sen_chosen","intent_gov_chosen","voted_rep_chosen","voted_sen_chosen","voted_gov_chosen","rep_current","rep_icpsr","sen1_current","sen1_icpsr","sen2_current","sen2_icpsr","gov_current"
2016,302929570,0.778595773028155,0.395324169587051,"North Carolina","NC","NC-13",13,1,114,115,27522,37077,"Took Post-Election Survey",0.573490499225288,NA,NA,"08oct2016 08:56:47",58,"F","DEM","C",75000,1,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1958,"White","No","4-Year","70k - 80k","Widowed","Stayed About The Same","Most Of The Time","Strongly Approve","Never Heard / Not Sure","Strongly Disapprove","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302930420,1.31055285367505,0.665420024776186,"North Carolina","NC","NC-8",8,8,114,115,28163,37167,"Took Post-Election Survey",1.01493988225496,NA,NA,"07oct2016 16:59:11",63,"F","DEM","C",90000,1,0,"Democrat","Democrat (Including Leaners)","Not Very Strong Democrat","Conservative",1953,"White","No","4-Year","80k - 100k","Widowed","Stayed About The Same","Some Of The Time","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Disapprove / Somewhat Disapprove",NA,NA,"Donald Trump (Republican)",NA,"Barack Obama","Donald Trump","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","Thomas Mills (D)","Deborah K. Ross (D)","","Thomas Mills (D)","Deborah K. Ross (D)","Roy Cooper (D)","Richard Hudson (R)",21346,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302930568,0.433071281763564,0.219887585787073,"North Carolina","NC","NC-2",2,6,114,115,27330,37105,"Took Post-Election Survey",0.607233114351266,NA,NA,"07oct2016 17:03:32",35,"M","NPA","C",45000,1,1,"Not Sure","Independent (Excluding Leaners)","Independent","Not Sure",1981,"White","No","4-Year","40k - 50k","Married","Gotten Worse / Somewhat Worse","Hardly At All","Disapprove / Somewhat Disapprove","Never Heard / Not Sure","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove",NA,NA,"I'm Not Sure",NA,"","","Dropped","Unknown","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Republican / Candidate 2]","Republican","","","No One","","I Did Not Vote In This Race","","[Democrat / Candidate 1]","Democratic","","","Mark Walker (R)","Deborah K. Ross (D)","","","","","Renee Ellmers (R)",21159,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302930898,1.83924932877849,0.933860340308583,"North Carolina","NC","NC-4",4,4,114,115,27606,37183,"Did Not Take Post-Election Survey",NA,NA,NA,"08oct2016 10:24:46",36,"F","NPA","H",45000,0,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Moderate",1980,"Hispanic","","No HS","40k - 50k","Married","Gotten Better / Somewhat Better","Only Now And Then","Strongly Approve","Approve / Somewhat Approve","Disapprove / Somewhat Disapprove","Approve / Somewhat Approve","Approve / Somewhat Approve",NA,NA,"Hillary Clinton (Democrat)",NA,"","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Democrat / Candidate 1]","Democratic","","","David Price (D)","Deborah K. Ross (D)","Pat McCrory (R)","","","Pat McCrory (R)","David Price (D)",15438,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302933679,1.00876865163315,0.51219213271776,"North Carolina","NC","NC-10",10,10,114,115,28086,37045,"Did Not Take Post-Election Survey",NA,NA,NA,"07oct2016 17:22:19",26,"F","REP","C",NA,0,1,"Republican","Republican (Including Leaners)","Strong Republican","Conservative",1990,"White","No","2-Year","Prefer not to say","Married","Stayed About The Same","Some Of The Time","Strongly Disapprove","Strongly Approve","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","","","Patrick McHenry (R)","Richard Burr (R)","Pat McCrory (R)","","","Pat McCrory (R)","Patrick McHenry (R)",20522,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302941073,1.12851570086079,0.572992492077924,"North Carolina","NC","NC-13",13,2,114,115,27540,37183,"Took Post-Election Survey",0.804689924143855,NA,NA,"08oct2016 10:37:55",54,"F","NPA","C",25000,0,1,"Republican","Republican (Including Leaners)","Strong Republican","Conservative",1962,"White","No","Some College","20k - 30k","Married","Gotten Worse / Somewhat Worse","Most Of The Time","Strongly Disapprove","Never Heard / Not Sure","Approve / Somewhat Approve","Disapprove / Somewhat Disapprove","Strongly Disapprove",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","George Holding (R)","Richard Burr (R)","Roy Cooper (D)","George Holding (R)","Richard Burr (R)","Roy Cooper (D)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302943715,0.7184692996028,0.364795557693062,"North Carolina","NC","NC-7",7,7,114,115,28398,37061,"Took Post-Election Survey",0.629038862435152,NA,NA,"08oct2016 07:56:00",61,"F","DEM","B",75000,1,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Conservative",1955,"Black","No","4-Year","70k - 80k","Married","Gotten Better / Somewhat Better","Most Of The Time","Strongly Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","Deborah K. Ross (D)","Roy Cooper (D)","J. Wesley Casteen (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Rouzer (R)",21544,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302943841,1.07187437177486,0.544233427155037,"North Carolina","NC","NC-1",1,2,114,115,27882,37127,"Took Post-Election Survey",0.971767252034558,NA,NA,"08oct2016 13:20:37",41,"F","NPA","C",75000,0,1,"Republican","Republican (Including Leaners)","Strong Republican","Very Conservative",1975,"White","No","High School Graduate","70k - 80k","Married","Gotten Worse / Somewhat Worse","Some Of The Time","Strongly Disapprove","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Approve / Somewhat Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","George Holding (R)","Richard Burr (R)","Pat McCrory (R)","George Holding (R)","Richard Burr (R)","Pat McCrory (R)","G. K. Butterfield (D)",20340,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302948602,1.578091312255,0.801259985169721,"North Carolina","NC","NC-5",5,5,114,115,27009,37067,"Took Post-Election Survey",1.58648904077534,NA,NA,"10oct2016 04:44:27",37,"M","REP","C",135000,1,1,"Republican","Republican (Including Leaners)","Not Very Strong Republican","Conservative",1979,"White","No","4-Year","120k - 150k","Married","Gotten Worse / Somewhat Worse","Most Of The Time","Strongly Disapprove","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Strongly Approve",NA,NA,"I'm Not Sure",NA,"Mitt Romney","Donald Trump","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Virginia Foxx (R)","Richard Burr (R)","Pat McCrory (R)","Virginia Foxx (R)","Richard Burr (R)","Pat McCrory (R)","Virginia Foxx (R)",20521,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302951618,1.0744375687765,0.545534864641938,"North Carolina","NC","NC-5",5,13,114,115,28677,37097,"Took Post-Election Survey",1.10470172519081,NA,NA,"08oct2016 12:12:07",58,"F","REP","B",135000,1,1,"Republican","Republican (Including Leaners)","Strong Republican","Conservative",1958,"Black","No","Post-Grad","120k - 150k","Married","Stayed About The Same","Most Of The Time","Disapprove / Somewhat Disapprove","Approve / Somewhat Approve","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Approve",NA,NA,"Other",NA,"Mitt Romney","Donald Trump","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","I'm Not Sure","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","","Richard Burr (R)","Pat McCrory (R)","Ted Budd (R)","Richard Burr (R)","Pat McCrory (R)","Virginia Foxx (R)",20521,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302954307,0.642389195435368,0.326166650313933,"North Carolina","NC","NC-8",8,8,114,115,28081,37025,"Took Post-Election Survey",0.881351491851139,NA,NA,"08oct2016 15:47:18",48,"F","DEM","B",5000,0,0,"Independent","Not Sure","Not Sure","Not Sure",1968,"Black","No","Some College","Less than 10k","Single / Never Married","Gotten Better / Somewhat Better","Most Of The Time","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure",NA,NA,"I'm Not Sure",NA,"","Hilary Clinton","Inactive","Democratic Party","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","I Did Not Vote In This Race","","I'm Not Sure","","I Did Not Vote In This Race","","I'm Not Sure","","I Did Not Vote In This Race","","","","","","","","Richard Hudson (R)",21346,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302954308,0.59971687312194,0.304500208024762,"North Carolina","NC","NC-8",8,9,114,115,28384,37155,"Took Post-Election Survey",0.490221294106339,NA,NA,"08oct2016 10:26:33",53,"F","NPA","B",55000,0,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1963,"Black","No","Some College","50k - 60k","Divorced","Gotten Better / Somewhat Better","Some Of The Time","Approve / Somewhat Approve","Never Heard / Not Sure","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","Not Sure","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","Christian Cano (D)","Deborah K. Ross (D)","Roy Cooper (D)","","Deborah K. Ross (D)","Roy Cooper (D)","Richard Hudson (R)",21346,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302954366,0.821218561231599,0.416965461430286,"North Carolina","NC","NC-3",3,7,114,115,28429,37129,"Took Post-Election Survey",1.65450295566347,NA,NA,"10oct2016 12:47:45",65,"F","DEM","B",25000,0,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Very Conservative",1951,"Black","No","High School Graduate","20k - 30k","Widowed","Not Sure","Some Of The Time","Approve / Somewhat Approve","Never Heard / Not Sure","Strongly Disapprove","Never Heard / Not Sure","Never Heard / Not Sure",NA,NA,"I Won't Vote In This Election",NA,"","","Inactive","Democratic Party","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","","","I'm Not Sure","","I Did Not Vote In This Race","","I'm Not Sure","","","","","","","","","","Walter Jones (R)",29546,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302954835,0.980600448505497,0.497890011005887,"North Carolina","NC","NC-13",13,4,114,115,27545,37183,"Took Post-Election Survey",0.81792710385387,NA,NA,"08oct2016 00:47:53",31,"M","DEM","C",55000,1,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1985,"White","No","4-Year","50k - 60k","Single / Never Married","Gotten Better / Somewhat Better","Most Of The Time","Strongly Approve","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","Democratic Party","Voted","Voted","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302956843,0.108204683589893,0.0549398393459519,"North Carolina","NC","NC-7",7,2,114,115,27591,37183,"Took Post-Election Survey",0.0918700959902315,NA,NA,"07oct2016 20:58:13",52,"M","REP","C",55000,0,1,"Other","Republican (Including Leaners)","Lean Republican","Very Conservative",1964,"White","No","Some College","50k - 60k","Married","Gotten Much Worse","Most Of The Time","Strongly Disapprove","Strongly Approve","Strongly Approve","Strongly Approve","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Republican Party","Republican Party","Voted","Voted","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","George Holding (R)","Richard Burr (R)","Pat McCrory (R)","George Holding (R)","Richard Burr (R)","Pat McCrory (R)","David Rouzer (R)",21544,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302958303,0.7997370087206,0.406058419288478,"North Carolina","NC","NC-6",6,4,114,115,27278,37135,"Took Post-Election Survey",0.679498992055906,NA,NA,"07oct2016 21:14:28",58,"M","DEM","B",NA,1,1,"Democrat","Democrat (Including Leaners)","Not Very Strong Democrat","Moderate",1958,"Black","No","4-Year","Prefer not to say","Married","Gotten Better / Somewhat Better","Most Of The Time","Strongly Approve","Never Heard / Not Sure","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","Mark Walker (R)",21543,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,302959901,0.856900159587488,0.435082433970118,"North Carolina","NC","NC-8",8,8,114,115,28128,37167,"Took Post-Election Survey",0.725371370146487,NA,NA,"08oct2016 11:28:21",41,"F","REP","C",55000,0,1,"Republican","Republican (Including Leaners)","Strong Republican","Very Conservative",1975,"White","No","High School Graduate","50k - 60k","Married","Stayed About The Same","Some Of The Time","Strongly Disapprove","Never Heard / Not Sure","Approve / Somewhat Approve","Never Heard / Not Sure","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Richard Hudson (R)","Richard Burr (R)","Pat McCrory (R)","Richard Hudson (R)","Richard Burr (R)","Pat McCrory (R)","Richard Hudson (R)",21346,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
